song_id,description,episode_id,tvshow_id
109285,"At Lux, Lucifer watches people dance when notices his mother.",tt5668566,tt4052886
109397,"At Lucifer's loft, Amenidel finds a naked woman.",tt5668566,tt4052886
109287,Charlotte realizes she's killed her would-be-mugger and walks away.,tt5668566,tt4052886
38274,,tt5668566,tt4052886
109580,Two men play with a drone and find a dead body.,tt5668568,tt4052886
109583,Maze checks on Charlotte.,tt5668568,tt4052886
21712,Lucifer and Chloe visit the crime lab; Ella listens to music.,tt5668568,tt4052886
109588,"At LUX, Chloe gives Lucifer an update; Maze tries to get Chloe to loosen up.",tt5668568,tt4052886
66795,Chloe tries to question two guys; Linda arrives for girl's night.,tt5668568,tt4052886
109586,"[Original song by Pat Benatar] Chloe, Ella, Maze and Linda sing karaoke at the bar during their Girl's night out.",tt5668568,tt4052886
49735,"At the Tiki Bar, Chloe talks to the Tribe and notices a man with the same stamp as her victims.",tt5668568,tt4052886
106850,"Chloe notices a guy with the same party stamp as her victims and tries to question him; His girlfriend confronts Chloe, causing the girls to fight.",tt5668568,tt4052886
109587,"At the sex club undercover with Dan, Amenadiel and Lucifer.",tt5668568,tt4052886
115105,S02E05 'The Weaponizer' Promo.,tt5668568,tt4052886
109956,A woman trips over a skateboard as she arrives home; Chloe gets in a car accident.,tt5668570,tt4052886
109957,Chloe and Lucifer stakeout the strip club for Kimo Van Zandt; Lucifer and Chloe stop a mugging.,tt5668570,tt4052886
109958,"At the beach, Uriel bumps into a man; Chloe arrives at the Ignacia Hotel.",tt5668570,tt4052886
179660,View of sea and city.,tt5668570,tt4052886
126799,Charlotte cheers up Lucifer; Lucifer drives off to meet with Uriel.,tt5668570,tt4052886
199441,"At the end, Lucifer reacts to killing Uriel; Chloe reads Trixie her bedtime story; Lucifer's mom comforts him.",tt5668570,tt4052886
109972,Montage; Lucifer and his mom talk.,tt5668570,tt4052886
113310,After Chloe and Kimo's confrontation.,tt5668570,tt4052886
109961,"At the end, Lucifer reacts to killing Uriel; Chloe reads Trixie her bedtime story; Lucifer's mom comforts him.",tt5668570,tt4052886
108051,S02E06 'Monster' Promo.,tt5668570,tt4052886
109959,,tt5668570,tt4052886
110270,Group at a ghoulish wedding ceremony.,tt5668572,tt4052886
108766,Montage of Lucifer partying at Lux.,tt5668572,tt4052886
110271,Chloe and Lucifer question the food truck owner.,tt5668572,tt4052886
101823,Mom shows Amenadiel where Lucifer buried Uriel; Lucifer hallucinates seeing Uriel in a bar.,tt5668572,tt4052886
110273,Trixie and Maze go trick-or-treating.,tt5668572,tt4052886
110275,"[Metallica cover version] At the bar, Lucifer plays the piano;  Amenadiel questions why his mother brought him to Uriel's grave.",tt5668572,tt4052886
157044,Lucifer tells Linda he feels guilty; Lucifer shows Linda his true face.,tt5668572,tt4052886
95382,"S01E07 ""My Little Monkey"" Promo.",tt5668572,tt4052886
38797,"(Flashback) Officer Decker, Chloe's father, gives Petey a pair of tickets to Hot Tub High School.",tt5668574,tt4052886
110879,(Flashback) Officer Decker bleeds out; Chloe tells a prison warden that the man who killed her father cannot be released.,tt5668574,tt4052886
110844,City montage; Lucifer meets up with Dan.,tt5668574,tt4052886
111025,Lucifer follows Dan into Improv Club.,tt5668574,tt4052886
110808,Lucifer stops by Chloe's place; Lucifer tells Chloe he thinks her father would be proud of her.,tt5668574,tt4052886
115106,S02E08 'Trip To Stabby Town' Promo.,tt5668574,tt4052886
111103,Montage; Woman is attacked at the beach.,tt5668576,tt4052886
199775,Crime scene to Uriel's grave.,tt5668576,tt4052886
213273,Lucifer brings Ella to Uriel’s grave.,tt5668576,tt4052886
111202,Ella and Lucifer in the lab to a grave.,tt5668576,tt4052886
76096,Lucifer drives to confront Corrina.,tt5668576,tt4052886
246464,After Lucifer takes the blade from Dan.,tt5668576,tt4052886
111107,Lucifer and Linda settle things; Lucifer fulfills his promise to Ella.,tt5668576,tt4052886
111115,S02E09 'Homewrecker' Promo.,tt5668576,tt4052886
112352,Lucifer recognizes the murder weapon as Azrael's blade and takes Maze and Amenadiel to investigate Uriel's grave.,tt5668576,tt4052886
102009,Montage of the LA; Lucifer and Amenadiel ride a Los Angeles tour bus.,tt5668578,tt4052886
111607,Chloe and Lucifer meet at the Cooper building to question Eric.,tt5668578,tt4052886
111604,Charlotte tries to persuade Kevin to help her.,tt5668578,tt4052886
111606,Lucifer throws a party and shocks Charlotte; Linda shows up and Lucifer introduces her to his mom.,tt5668578,tt4052886
55711,"At LUX, Police break up the illegal party.",tt5668578,tt4052886
4659,Lucifer asks Chloe to dance with him; Charlotte notices the bond between the two and tells Linda.,tt5668578,tt4052886
111601,"At the pool, Lucifer and Chloe arrive to confirm their theory.",tt5668578,tt4052886
111610,"At a bar, Maze and Amenidel spy on Charlotte and discover her kissing Dan.",tt5668578,tt4052886
92571,Lucifer stands up Chloe; Chloe leaves the restaurant and enters her car.,tt5668578,tt4052886
85783,S02E10 'Quid Pro Ho' Promo.,tt5668578,tt4052886
112073,Chloe gets ready to leave out for the trial; Lucifer comes through her door.,tt5668580,tt4052886
112074,Charlotte enters the court room as Perry's lawyer.,tt5668580,tt4052886
112086,Lucifer's testimony in court.,tt5668580,tt4052886
112076,Maze fights Kang in order to receive the address of who chopped off Boris' head.,tt5668580,tt4052886
112466,Dan turns Perry over to the Russian Mafia.,tt5668580,tt4052886
112053,"At the end, Charlotte tells Amenadiel that Chloe is the key to getting everything back; Chloe holds Lucifer's hand at his loft.",tt5668580,tt4052886
114189,"Lucifer and Chloe are interrupted by Jana, who strips off her clothes.",tt5668582,tt4052886
114186,"After Chloe's dismissal, Maze angrily eats a bowl of cereal and vodka.",tt5668582,tt4052886
114187,Montage of a beach club; Lucifer apologizes to Chloe; Chloe and Lucifer interrogate Andy.,tt5668582,tt4052886
114188,"At the police precinct, women and men that Lucifer slept with wait to be interviewed by the police.",tt5668582,tt4052886
114190,Chloe and Lucifer leave Suki's apartment; City montage;  Amenadiel hangs out with his mother.,tt5668582,tt4052886
114191,Chloe complains about Lucifer's driving as the race to stop the pilot from leaving the country.,tt5668582,tt4052886
114192,"At the bar, Maze approaches Dan; Chloe asks Lucifer for space; 'Burt' approaches Maze.",tt5668582,tt4052886
320577,Sting at bar,tt5668582,tt4052886
112053,"Lucifer and Chloe almost kiss, End.",tt5668582,tt4052886
114593,S02E12 'Love Handles' Promo.,tt5668582,tt4052886
41821,Chloe dreams about making out with Lucifer.,tt5668584,tt4052886
114577,City view; Charlotte says goodbye to Dan then updates Lucifer on the case.,tt5668584,tt4052886
114578,"[Alex Ross Radio Remix] At the frat party, Lucifer and Chloe look for Ashley.",tt5668584,tt4052886
114581,Lucifer chugs a keg; Chloe is hit on then finds Lucifer getting advice from college girls.,tt5668584,tt4052886
105578,Charlotte tries to convince Maze to tell Lucifer the news about Chloe; Charlotte tells Maze that Chloe is a miracle.,tt5668584,tt4052886
114586,"At a bar, Lucifer meets his mother and Maze.",tt5668584,tt4052886
114583,"At the bar, Lucifer leaves his mom and Maze; Lucifer rushes to Chloe's house to question her.",tt5668584,tt4052886
114584,"S02E13 ""A Good Day to Die"" Promo.",tt5668584,tt4052886
115104,CTV Promo S02E13 'A Good Day To Die'.,tt5668584,tt4052886
94141,CTV Promo S02E13 'A Good Day To Die'.,tt5668584,tt4052886
20408,Bert announces that he will party until he found not-guilty; Chloe asks Bert to show her his bedroom then locks him in the room with Lucifer.,tt5668586,tt4052886
115085,Lucifer tells Chloe about the lead he got from Bertrude when she faints.,tt5668586,tt4052886
115086,Dan and Lucifer comment on artwork as they wait to speak with Dave; Dan punches Dave.,tt5668586,tt4052886
115088,Lucifer enters his room and finds Uriel playing the piano.,tt5668586,tt4052886
92733,[Erich Lee Gravity Remix] Lucifer and Charlotte are revived; Chloe continues to flatline; Amenadiel fights off hospital security.,tt5668586,tt4052886
115089,Lucifer tells Charlotte he refuses to be a pawn; Chloe leaves Lucifer another message.,tt5668586,tt4052886
72642,S02E14 Promo.,tt5668586,tt4052886
110383,,tt5668586,tt4052886
121394,Charlotte interrupts a make-out session to rant about Lucifer; Maze tells Charlotte that Lucifer is probably plotting his revenge.,tt6208164,tt4052886
121367,Chloe and Dan talk to Ash's band mates.,tt6208164,tt4052886
121397,Lucifer and Candy arrive at his penthouse where his mom is.,tt6208164,tt4052886
121395,Lucifer dedicates a song to Chloe.,tt6208164,tt4052886
25111,[Original song] Lucifer plays with the band to look for Marla.,tt6208164,tt4052886
324122,Lucifer plays on marla's bass,tt6208164,tt4052886
121348,"At the end, Lucifer reveals Candy's identity.",tt6208164,tt4052886
143900,God Johnson Promo.,tt6208164,tt4052886
121429,S02E14 'Lucifer is Back' Promo.,tt6208164,tt4052886
121785,City view; Maze asks Chloe if she is okay; Maze listens to music while pretending to listen to Chloe.,tt6208168,tt4052886
121786,City overview; Lucifer reads a children's book; Lucifer questions Charlotte.,tt6208168,tt4052886
60185,At the beach; Lucifer takes Trixie to Starford Academy.,tt6208168,tt4052886
121808,"At Grieving Gathering at Starford, Chloe is joined by Maze, who pretends to be her spouse.",tt6208168,tt4052886
121788,Lucifer returns home to find Amenadiel trying to make the celestial blade work.,tt6208168,tt4052886
122028,Chloe.,tt6208170,tt4052886
122029,City view; Dan discovers his lunch is missing at the precinct.,tt6208170,tt4052886
1918,Chloe drops by Ella's lab to ask about Santa Claus.,tt6208170,tt4052886
109116,"At the hospital, Lucifer and God walk.",tt6208170,tt4052886
21730,"At LUX, Charlotte finds a romantic setting and God waiting for her.",tt6208170,tt4052886
122077,Lucifer turns on music as Charlotte and God talk about dancing.,tt6208170,tt4052886
122789,Lucifer watches his mom flirt with a guy; Amenadiel informs Lucifer that he might be in danger.,tt6208174,tt4052886
122815,"City view; In Chloe's office, Lucifer plays with his chair while waiting for Charlotte to arrive.",tt6208174,tt4052886
119961,"At the precinct, Charlotte drops by Dan's desk.",tt6208174,tt4052886
183781,(0:11) From Ella's laptop at precinct.,tt6208174,tt4052886
122793,After Detective Daniel and Amenadiel talk; Chloe heads towards Charlotte.,tt6208174,tt4052886
122934,Chloe questions why Charlotte is helping.,tt6208174,tt4052886
122795,"At the bar, Daniel and Amenadiel have drinks.",tt6208174,tt4052886
122816,"At LUX, Lucifer changes the melody on piano when Chloe enters.",tt6208174,tt4052886
122911,Chet stabs Charlotte; City view.,tt6208174,tt4052886
87529,[Live cover version] Lucifer plays the piano.,tt6208174,tt4052886
93976,,tt6208174,tt4052886
123256,"After accidentally charbroiling Chet to death, Charlotte panics; Amenadiel marvels at God.",tt6208182,tt4052886
123255,"City view; At her office, Linda finds Charlotte waiting for her.",tt6208182,tt4052886
123257,"At the new crime scene, Lucifer asks Chloe for advice.",tt6208182,tt4052886
123258,City view; Chloe informs Chet's brother that Chet is dead.,tt6208182,tt4052886
123260,"Santa Monica pier, Chloe and Dan find Charlotte; After making a deal, Charlotte calls Lucifer; (repeats) Lucifer searches Dan.",tt6208182,tt4052886
93976,Charlotte goes to the world Lucifer created for her; Chloe shoots Hector; Maze take Linda to the hospital; Lucifer closes the portal; Charlotte awakens.,tt6208182,tt4052886
123261,"At the end, Lucifer apologizes to Linda; Lucifer leaves Chloe a voicemail; Lucifer awakens in the desert.",tt6208182,tt4052886
131617,ComicCon Season 3 Trailer.,tt6208182,tt4052886
131616,Same Devil New Time Season 3 Trailer.,tt6208182,tt4052886
216530,Promo.,tt6208182,tt4052886
131616,Same Devil New Time Promo Trailer.,tt6533292,tt4052886
131617,ComicCon Season 3 Premiere Trailer.,tt6533292,tt4052886
130467,A guard comes across Lucifer in the desert; A thief runs through the desert in his underwear.,tt6533292,tt4052886
133593,Lucifer honks the truck's horn as he stops at the police blockade.,tt6533292,tt4052886
133594,Lucifer takes Chloe to the desert to find evidence of his kidnapping.,tt6533292,tt4052886
133595,Lieutenant Pierce introduces himself to the precinct.,tt6533292,tt4052886
133580,"At the party, Lucifer and Chloe question Josh about Steve's murder.",tt6533292,tt4052886
135452,View of City and Lux. Amenadial finds Remedy in penthouse,tt6533292,tt4052886
133596,Remedy offers Amenadiel a massage.,tt6533292,tt4052886
133588,City Montage; Lucifer tells a man the food truck is closed.,tt6533292,tt4052886
216530,Promo.,tt6533292,tt4052886
118070,Lucifer takes a woman to his apartment; As they get intimate he reveals his wings.,tt6552784,tt4052886
133987,Chloe asks Lucifer to focus on the case at hand; city montage; Lucifer and Chloe at a crime scene.,tt6552784,tt4052886
134017,"City Montage; At Lux, Amenadiel meets with Linda.",tt6552784,tt4052886
133988,Linda and Amenadiel talk; city montage.,tt6552784,tt4052886
49462,Dan confronts Lucifer; Plan to unmask the killer.,tt6552784,tt4052886
133990,"At Lux, Lucifer interviews with people to get back in the game.",tt6552784,tt4052886
133723,Episode 3 Promo,tt6552798,tt4052886
126792,"Opening, the city.",tt6552798,tt4052886
166318,Maze goes to Canada.,tt6552798,tt4052886
107740,Maze in Canada.,tt6552798,tt4052886
134392,"At the bar, Maze handcuffs the serial killer.",tt6552798,tt4052886
134360,The fugitive in the bar gets away.,tt6552798,tt4052886
134361,Maze fights.,tt6552798,tt4052886
320990,Maze and a fugitive kiss.,tt6552798,tt4052886
134468,,tt6552798,tt4052886
134641,"Beginning, Lucifer and Lexy in bed as the husband returns home.",tt6552806,tt4052886
134408,"Montage city, Crime scene at barn.",tt6552806,tt4052886
128064,"Amenadiel walks down the stairs of the nightclub, hitting on women.",tt6552806,tt4052886
134736,Lucifer dangles the kid out of the car.,tt6552806,tt4052886
161621,Lucifer decides to be a bad influence on the kids.,tt6552806,tt4052886
134279,Kids harvest crops under Lucifer's supervision.,tt6552806,tt4052886
134713,"At Lux, Amenadiel and Dan talk.",tt6552806,tt4052886
134639,"At the end in the penthouse, Lucifer sits at the piano and compares Amenadiel to a soul he used to torture in Hell.",tt6552806,tt4052886
161622,Lucifer decides to be a bad influence on the kids.,tt6552806,tt4052886
134637,"At the end, Lucifer and Amenadiel argue.",tt6552806,tt4052886
134745,Promo of Episode 5.,tt6552806,tt4052886
135176,"At Permance Pudding Plus, Lalo eats pudding as Simon arrives.",tt6552810,tt4052886
135177,Montage of Charlotte.,tt6552810,tt4052886
135178,Lucifer and Chloe follow the angel to the set.,tt6552810,tt4052886
135179,Sexy pudding photoshoot; Chloe introduces herself to Grace.,tt6552810,tt4052886
242734,"At his apartment, Lucifer finds Charlotte waiting for him.",tt6552810,tt4052886
135183,"At Lucifer's apartment, Charlotte kisses him.",tt6552810,tt4052886
